,0,1,2,3,4,5,6,7,8,9
17,1011791.1027657769,-11557.188420883973,-44996.66512855224,20669.75333937785,39384.06609917757,-24041.222960028022,-30873.294156219876,4451.032398182186,-2971.357556250901,-3273.467449401943
18,1012259.153385688,-11063.034111599229,-20639.988723848917,4461.730269361878,2861.2987003462,-12539.061275989861,-12944.649694698152,2576.4356026541923,3378.288000116453,-3908.989144846745
19,1005952.3976804011,-11340.815115665822,-80957.37412402919,14070.585945884113,-5329.048445935748,-10960.496488811685,-5614.1679208286,3115.4539997171432,-3133.24520017122,29.182002559338965
20,1003196.8309748461,-9935.723459680414,-85822.99427266701,12843.84795886554,-35758.522766117094,-2842.5420053943885,4244.137919401604,3092.5727562862967,-3404.3647981271965,1438.2077900394077
21,1023221.172156344,-10313.166193955325,230199.1658994205,-66711.86470288107,-6813.8806422458965,-2845.998907622833,10012.979567955419,-5268.815312799744,-10524.241870918595,3185.470277190362
22,1026739.417217547,-17247.661126121722,149291.0332874474,-85137.4286893699,-17411.077963068168,4824.874567718154,9526.600347851692,1680.2358958255245,6509.205557632775,-1129.0058516965714
23,1013496.5342568908,-11514.858833597887,-48753.11984163783,2958.1423635971682,-26714.87977903543,-3103.035931387674,14011.098418706166,1406.9302390664052,2826.579613735015,-1635.6490172965716
24,1005804.6588370068,-11946.914080891798,-61797.220262283125,31485.81779204004,89695.84909446165,-17524.122010693416,25839.215165122456,-1992.2628501564711,-7648.985672431408,5878.584851413388
25,1006270.4349752852,-8826.444171648383,14905.170469476656,11952.752471315893,39816.41046023791,-18941.567534842517,4580.830683936568,1197.8400814080787,5212.052329901759,-1842.3796682284146
26,1004056.5343890481,-8782.715409130764,-48610.243681187,17091.5577259868,-8003.263299805419,-9732.097693864263,5588.1762619380015,2674.3734935322104,-3796.854415532846,5659.9471640169195
27,1009637.798358209,-11229.331983566115,-69545.80922707304,4944.175378457236,-37098.66622081932,-3043.1602114190573,3460.1172424354395,1889.946014220546,-6665.369290150083,1336.6248139299516
28,994962.5956275382,-7866.582251842909,-1952.2487884149566,1911.2166466321814,4619.51939409943,-5114.977356802385,-10476.585075931773,5002.3699269433755,-4468.3837298284725,-8288.284716517885
29,993788.5703546267,-7810.859796984603,-62113.76600586328,15481.548102811172,-15380.566273465582,-8528.094373797332,4803.75831362402,1600.922231738979,-2737.515621105341,2479.109092199799
30,997753.0254551312,-4646.108564826001,-57774.70724169967,39847.95559280952,-12200.367763128035,-12460.709662937277,8931.598459108294,-736.9140725663573,-4763.188194952849,3234.667031381416
31,988888.3566434202,-7687.160370157027,10950.248341275306,-8901.11441856969,1837.862488872597,33834.2962255203,-21489.9287269787,-7892.525818191404,9897.69170068341,-7702.751229529875
32,993942.6073463168,-7141.631417276176,-90762.63750425386,31634.82691047476,-5863.709752629264,29921.458621887843,-52.77618235410795,-2447.6083620952318,-9472.884466759255,-216.55609177161432
33,996705.6245769949,-8052.254679289108,-58773.550411341734,33554.79635190859,45363.85771944486,4580.772470362405,-25637.840506667893,420.0038571706488,-4615.140491300477,-5622.247681514464
34,987516.4462313273,-9929.813426799436,-19604.854242918216,16823.445722668184,104025.76320863048,-23922.591138488824,-43765.18330861295,-2412.356867790153,-10231.664385200394,-4442.7635033759525
35,988122.5980072282,-8614.63061636657,-6322.465454426995,-8082.798661817727,5331.8812799892885,-8191.906350757893,-18355.692309210604,3174.7298846969748,3566.6769338675545,-6072.244150468992
36,997317.6549246744,-8718.186750258808,3481.1393497650083,-3050.162281133338,7680.094170475994,18741.07656751016,-17042.394343646196,15677.812770045295,-2685.9651088272753,-11166.750301424032
37,1030351.1921217922,-15803.591716723042,92685.59630287351,-51252.1510430687,-11916.007430049756,319.3116075355708,1698.8434248061972,3483.5432761058796,13113.534405741791,-11552.057433473017
38,1033288.7297441323,-16402.789029331736,114253.02606825705,-41728.05083292719,49153.24857503223,-667.5229515758562,33179.59770620466,5458.550380517317,40232.98763385918,-16473.17649592253
39,1031751.2735924135,-13996.81576921985,13248.852293348347,-11303.518678471888,-11837.927752001731,-637.109668879061,18874.87925704634,3084.103296847858,16669.388441067473,-8875.119097047089
40,1020736.8437322212,-14086.963446452524,51135.66977721747,-20947.039756077516,42734.515804629686,41063.41884085723,-13941.361041126116,7458.2825467098455,19858.68437939051,-23780.2592888106
41,1014773.9096340636,-11636.480151341411,-61794.60483073729,17217.512985774596,4235.389155043329,-6198.991863979611,13855.441968457257,-768.4318715844109,2342.3031799976175,-115.3965776351589
42,1007472.8817839702,-10880.099367542582,-57833.95615707211,24132.875249193614,42226.65554887969,40450.88809038682,-3335.574989209279,-36997.18435098628,-2206.3742981448972,-540.0822943805651
43,1003341.1229401227,-9882.853074885554,-68334.09570421571,38986.73787911233,72657.60967824372,33851.81280787065,-1655.020390918028,-16412.106592086042,-10788.35786300511,909.9366011971117
44,1034663.740272173,-13925.759672712073,217793.44429657946,-76181.37256820017,-11524.027641007715,1977.1759216036955,27933.115643059144,-7269.305713446062,-5774.013369486557,-10141.31011899683
45,1020353.12341272,-11719.689402990018,-26711.241356334565,-2250.2009634431106,-38571.840991145364,-1002.7923656031938,1865.5181777554426,1667.189378951573,-2290.0540909197225,-4327.134673757297
46,1032796.1390584445,-2672.8316505180997,91473.80758392917,41306.01304552113,-2006.8625523387457,-11630.433196513037,44119.8044850841,-8032.02523641664,14191.632948615797,-3978.1327622765166
47,1037527.8341481544,-14436.069546817262,37552.7752543915,-12151.762204573506,1261.43204580135,-6451.62721324695,5256.672670525938,3930.5221358272106,15412.971290730286,-10791.528092699007
48,1037066.4777633275,-15190.146822330058,-17925.50713300325,4788.8116347384785,13547.566058772869,-10423.668038871296,-487.89716960413443,4531.729188194964,5906.646578754035,-4488.607028367011
49,1047086.1304630841,-19154.683190353677,26697.94595669268,-22807.330871047194,25055.416929400657,-7787.829935524845,-16045.836577864082,8272.666912175702,24132.241656229337,-15083.028299830772
50,1047420.8412323038,17708.802932615254,391943.4887967733,78081.5761698719,-42543.372695779886,2387.932118754747,-6466.747918198381,-3259.028360113624,-37930.48071399684,-4648.949538700161
51,1041050.0111483462,-8908.279424374241,31793.654462153365,35091.36715161286,18604.589450499858,-15260.58833596411,12639.537751618444,-95.22164927685674,8800.284518561917,-5304.059020692906
52,1044238.0414197284,-17778.01458916522,-5366.668574476697,-15481.66625214438,-7217.533027387201,-3225.485606515049,734.9171162739341,5152.457678321292,15396.668261894143,-7126.700087737666
53,1044238.0414197284,-17778.01458916522,-5366.668574476697,-15481.66625214438,-7217.533027387201,-3225.485606515049,734.9171162739341,5152.457678321292,15396.668261894143,-7126.700087737666
54,1053655.7321811,-17015.316545900834,10977.901067830593,548.5764220278726,16531.976698662056,558.6978175978066,16947.13050143573,8699.50311934015,25264.11750701985,-7366.2464041796575
55,1046781.0754638808,-17201.663517550962,-10022.140471113617,-13793.875866059008,-29255.224897460193,-1570.1076877716573,-7255.806558206472,4973.891517019363,1739.110709131435,2380.8961655632534
56,1031929.1362221756,-10343.361903969315,-64499.474056006315,32185.344388637543,-36462.96835524147,-4934.711790095829,7806.867443379495,1096.4591063242062,-5929.684846821074,3175.560478422233
57,1036687.4148928049,-14010.80982994781,-70492.83794763939,17713.72366656581,-26999.55897184969,-4273.224577889988,947.9204414221396,4323.483838689386,-4314.856532246792,1562.8264011546937
58,1041714.2438567393,-14659.120607993073,-49491.50650810887,15330.482251197192,-14624.238059295372,-8151.433801235168,1026.334705140879,2326.687833330699,-591.8716795002573,-123.81513767592122
59,1046843.0150382019,-13520.949858236458,-43130.58081248898,27366.715326184225,-9794.45922755226,-4035.711510247635,2239.757873081215,-1736.1963314671848,3381.347520097728,2438.7650302663255
60,1046662.0965370543,-14710.30735340394,-73340.05929451025,22366.130334935355,-32877.55232525409,8189.91067829492,3125.181641127057,1393.1490469971238,-3571.184080532584,761.0934456447548
61,1057151.5250294383,-11074.081149048176,-13871.02193384698,41251.22919521354,-18181.223129041726,10850.59639258534,11259.144229449175,11889.602216776362,10236.11002784207,2816.132740913273
62,1052658.9850106398,-14762.098292407087,-54586.19321764549,24040.047250790314,-24263.51635413823,19099.1163212172,-415.0099964650455,8830.693030245648,-4182.7505906126935,-1955.0159656810476
63,1060378.056290626,-13200.965672545486,-64706.53771666452,43193.06535800148,-31782.312338259042,23944.465466218266,15682.31927189124,14755.146443648273,903.0975160881809,-1474.7558447567633
64,1046390.2343327835,-11575.066504134704,-35252.66965306874,35680.22638325515,-13730.247681894076,12198.843580241524,-133.60238144219906,-12927.89425136846,-4530.763431888369,209.87290844722835
65,1068075.402876675,-16911.656860346673,86337.03623207481,-858.9722670552449,52839.933714813866,92755.60609862403,-4651.548849860221,13871.893888223929,10342.260587342907,-2788.7748068965475
66,1062067.8477655638,-18333.734173539608,-53930.04892421153,13273.33156045628,-14852.253646703932,7138.600514164331,-6496.696100853512,4850.837253562452,1761.8002703123525,-3108.8600241253675
67,1062826.926220048,-15226.828677422061,-82314.97518186587,40030.54631821108,-25697.130414543844,39875.84616034723,16281.037843123,-4709.564682299039,-4780.5787843837115,1681.5178529081281
68,1074989.4846583414,-17499.820435463982,-91511.7291424443,37210.22800344122,-40331.75058632131,13052.534275841206,440.18929220638,-3773.515824318793,-1784.7468402328075,-100.38900669966435
69,1050208.5848414889,-9722.24303063543,231180.0976377449,-16851.25443774261,55079.079255314224,5109.276355240944,-41470.32693711967,18982.603140671054,28825.967181553424,52424.32128454957
70,1043529.7081912559,-4433.4194130114065,-7600.096164309041,71659.39317702992,-8400.394775194747,35022.60831263604,-8306.195017347452,-29702.545266542544,11151.611400462714,-837.826836972645
71,1048155.9890168814,-15579.284403208374,-54564.85465516151,18449.821795204054,-10804.954332994113,27761.913776613004,-13366.165175666974,-25253.00255464626,7908.758356215701,-2520.932748801147
72,1053124.984054413,-15378.824381305989,-29418.78763493419,20431.834572351047,3835.721189373034,36792.08775412784,-19685.62279463059,-18740.89301755355,13552.548775455345,-7242.8040915505435
73,1052990.7787478373,-15240.528794395881,117483.45393813355,-35586.04410756387,-22806.313896477983,32184.095209289142,-22141.808748983367,10882.509639853812,27153.649068194274,37586.88768507317
74,1043652.1934715197,-13744.62495132203,49394.15007818428,-11110.192613888305,-18579.774746099574,-2038.4900191497375,-1733.486962219523,5190.154917636573,11191.130414100737,17324.379309772397
75,1044337.9081047426,-13631.651656456443,-31539.14423580081,20643.87023120222,-8248.630399872827,-7720.816523368285,7846.665239698215,1086.3168035721917,4854.122831092716,-6.306906001197453
76,1035553.4576353407,-11427.078947248725,4945.852832194179,15964.53219559624,-2384.086067292112,-13472.613967566625,-5272.933970870209,663.9789511052679,-1791.3237258015097,9299.659939153093
77,1028407.0901320897,-11049.786066458495,-94766.6846377696,37694.87204617332,-25639.292778484287,-8093.842994477543,5023.29818937682,1451.1314450400657,-5910.241928134375,2339.6200401766205
78,1020020.1942383683,-12132.957285261058,-104534.2938627876,23020.164726003557,-32585.17491546073,-5621.91637684843,3535.1760977315907,2132.303727133127,-7117.995048073045,1996.6945134961077
79,1023849.9858832224,-12510.239919615478,-92628.56959650115,32597.318478896304,7191.311469352042,-16688.94442651122,-2558.3823683515525,1343.1636129968153,-8202.2854179014,2609.317441813012
80,1033515.7785410073,-15238.923980284588,52211.458287006506,-30264.360150771085,-13491.52564715806,-1868.954140772636,-23710.971727722692,9198.056757925924,10413.81947148942,37767.14206726739
81,1033840.7252156207,-11757.6851872617,32591.031015635686,7549.814536067192,13682.78574602849,-14411.327298064218,-11894.809397803545,2798.026152000847,10724.99609142236,11297.815684262874
82,1030663.0669003067,-14827.75627488327,-18139.926313894677,-13542.93464155924,-33815.2574917039,-832.1159040639104,-2980.2185455562612,4386.762537788029,2891.629328778417,8923.042557664234
83,1036705.9176374895,-12474.329610777126,-35476.977207525524,16814.884632821224,-24888.638389996155,-4531.525053869411,9810.435831207102,1158.8876352006484,-3902.173708392645,1884.4854744921543
84,1012932.6653873499,-4994.288856805799,126062.11857982154,-3382.895714402076,6516.225072668207,-9968.094630047572,-7657.188666118,2600.3249916475347,9487.36117060919,-16083.089464271867
85,997996.9652593235,-94.97754770672539,44796.091458157716,80997.75748540353,136760.8665428542,-41673.61438992014,-7820.129280397403,11487.042567600703,-7909.594947544792,-5385.695364696291
86,986165.4266131511,-7798.274688232477,-90626.60154981079,14900.677564318858,-23831.025333245252,-7367.191874798761,-3116.2935534029552,2363.050978255256,-2674.4207258159313,-1136.4239378845798
87,983621.2988452598,-8.081622864639938,-34630.69181437111,57090.38706568145,16196.406008956195,-16463.21997734482,-15689.911630219227,4795.060667745268,3711.690032077965,-7908.710780976758
88,986665.3801011171,-4125.367747412786,-47179.266510036716,37522.43120974677,17300.831499278618,-19828.048802199235,-19758.989839729376,2324.409577189926,3504.0169185713744,-7985.6866490671455
89,992493.9136955527,-7288.089762229633,-55254.31534605543,17583.009250372037,-7327.341718981405,-6739.599780669414,7570.603193154127,2764.6142043510804,6498.602881705593,-4358.3727353007025
90,994696.537220749,-9018.280643158323,-79631.28743510383,8449.165876281173,-35391.71093669379,-2054.3825671631444,5847.9794340768885,3969.3694529745294,-1954.70419518873,347.57500201614914
91,997417.6052839106,-9399.65884581373,-90429.31644167188,17612.58574854612,-17570.9474853452,-5465.0202631452785,19733.140741454714,1390.2293900465593,-1429.1596843027253,3204.3184724465286
92,1000089.0886557413,-8703.926931998596,-37398.44794399564,7234.540023315023,-16237.001983716136,-3424.362478143993,16638.15910338909,2432.2589561712107,7969.683959478288,-1542.8677999510355
93,1004256.4384469746,-11860.504482265027,-16251.4605876314,-19310.825807562192,-27086.415421312944,-1064.7838436023542,-1598.9356440034853,4939.6758121456205,2215.548633441951,9084.348466925754
94,-680859.2409640088,279456.75793606427,57025.38560561039,121774.48629276048,-27657.862405213924,-17755.147641237272,-417.9798937485976,-10551.282069370653,2873.7095427593217,127.8172535378777
95,-682927.5672818047,295597.0961111373,104043.92285877129,205905.09838162753,-42205.47162326472,-26726.845383955522,813.228135117069,-17465.43074735622,6721.161756791849,-1884.8054910330163
96,-675443.6790849919,259741.579748506,20122.894284362814,14251.869184429566,-12618.51784144511,-7495.545896019545,-3445.2698909986007,-3386.967006452516,1272.217414350086,-965.2754464298027
97,-702639.211695211,279007.8018583108,37254.675424103356,112030.42940093549,10945.071738209559,61332.65556440467,474.95180477530727,58341.842265918705,-20954.827254974378,-6143.752062071512
98,-691519.5145723778,262395.0869607475,4.900047923890061,27967.099461460213,10607.001056316856,19723.738700820468,14178.502758598413,23600.533729872233,-7759.672349029376,2747.680803188172
99,-681269.9452552431,244321.35953240312,-45967.503008077445,-65958.75910187747,3884.982338616362,-4006.315633616281,-1922.0900279528462,-116.83956506908181,-2660.3908279651314,4810.2195223443
100,-679318.7260471701,271105.2157491934,43454.82020812,74634.7090287598,-21035.803671601872,-8548.502632707221,-1970.493347369997,-2014.5058158500724,1123.6046656459737,-1810.3000707782167
101,-679435.8549586018,252391.7820773813,-13512.35519974309,-24855.134869007725,-6055.339085333889,-5985.949305171586,-3297.489780783124,-1737.6314548057426,-797.2101187846174,1355.3053316910255
102,-677398.5769349209,250014.26623079885,-8896.945739425415,-39442.066059601835,-4214.13623473037,-4619.196968628747,-4479.540911084763,-1041.207615583567,475.9466516816524,-163.22046120890246
103,-676867.3661519679,250986.217411765,-13911.08892743223,-31400.16762902293,-6110.43229738262,-4816.087378232145,-3462.5695951619323,-1160.1550482941832,-420.8420786748191,1043.387770889134
104,-674958.7629710875,243726.7808193692,-32865.4700993832,-68834.76856592916,992.3574355128378,-653.9309641624465,-3671.5449863682366,2346.99827979462,-1251.6267890913302,2079.5808594953146
105,-674949.801504423,248619.56733312164,-14859.163403396044,-44050.26688092115,-3618.878089073358,-2139.937542054418,-4265.9625758645325,928.7382685249192,-627.5938184828213,297.3422183915368
106,-677520.5566216637,260988.7323646768,7155.986004309472,30910.835406740465,9025.962774372536,-3109.2703131422886,15430.03205647256,3083.599543173183,-839.6411349525551,4991.52109709535
107,-673361.2904741671,264583.96335405624,28432.496672772053,47337.287218131074,-3707.756038392316,15261.317683062327,-2131.127444553546,9168.64198467013,-3387.103188278802,-2275.078675410278
108,-666628.6014958796,254111.65574932093,5941.724506942659,-5588.252638388207,-393.61495375559315,2255.1923651903794,708.4878708764412,-714.7169798113364,6234.605192280852,98.24565416290558
109,-665172.432223746,261162.93454585515,26516.205376486512,33076.2900624264,-8552.41501342614,8192.032639897436,-5999.022972891271,-13996.884718927151,6701.940801738568,-728.231380323545
110,-669264.3464183449,260533.6746024957,34309.11142262048,23444.274861472946,-4384.045589797224,-3377.783394398776,794.6650484323668,-5200.8611648876495,5481.928001637815,-1176.3410108798682
111,-667453.8549337637,244175.67028022802,-27867.60007062629,-58413.52959363517,5341.742286389892,-3619.3807543463677,-1548.380478493553,43.87684237770646,2365.7003843292223,2422.3219413965535
112,-685967.7569544194,270917.70913436136,56148.31137992906,70856.97771908116,6118.677798835617,-16137.067082673948,18777.055359855287,-8061.380305248871,10111.00515464328,1763.513370305164
113,-682851.9042500693,248232.44100604608,-18016.46309204773,-50885.857055162924,4725.170221968977,-4561.648093924253,5369.24129263206,-2033.6349078423973,3591.5388464225503,3555.9062899500677
114,-680903.973864998,258965.09738190367,15931.769656161698,8911.118266004916,-246.40342053458264,-10067.215078846712,14212.09282213051,-6433.145860158775,7926.422133561816,2829.4488472014914
115,-681240.2989285943,256204.83082259083,-5227.857398348825,-3049.6625962040666,-1772.8780824640255,-8418.480941372723,3706.4739913806116,-3625.181501404845,3399.7920878185773,3011.393386194861
116,-681240.2989285943,256204.83082259083,-5227.857398348825,-3049.6625962040666,-1772.8780824640255,-8418.480941372723,3706.4739913806116,-3625.181501404845,3399.7920878185773,3011.393386194861
117,-682960.5990564296,263054.77563853445,30889.34381733334,27700.508972232557,-2062.797026090714,-3298.772028176633,-5844.656920382153,3923.3590975227353,1852.5927360928933,-3229.7072360501647
118,-687287.6639086112,252391.74345938192,-20085.93660666598,-29623.35121778705,-1354.8244834328282,4818.891937334274,-2968.9585619090863,7685.087912005301,-1875.0642274117415,1198.802910813787
119,-700165.856922794,268912.8358658886,16619.124879033356,57358.51230720936,13906.99073090007,26794.254477151502,8881.848189144535,33404.620080499764,-10390.89129819094,-748.2575408226322
120,-693518.4475842911,262402.5855021699,1778.7658750229646,25820.44526679222,8556.90432345309,-738.8573066123531,15841.13443810211,4111.787531834237,-1015.8379274317866,4894.035687505735
121,-672874.8371991573,249928.55761505422,-7050.82234324618,-36301.24966027524,-5009.312981978574,-3983.9708183044254,-4281.748567127595,-1081.1276573937284,-357.2749356636138,-142.67070592235777
122,-673431.2978414033,249112.72664362408,-11879.065490834662,-40106.22865788792,-3474.585622467103,-5643.567416747402,-3616.576873375301,-2497.5379843627625,-250.97974999482292,722.0837694010085
123,-670145.3896929852,253436.3085703461,9104.889536279039,-16160.743488287246,-5774.231752905388,-1291.6618038704303,-2399.3556483011416,-3606.065315187998,2993.6375133010642,-1180.0000696388136
124,-671746.7920260557,253815.65647498664,-3001.720661696536,-11951.809794041446,-8616.011813287098,-3792.568092813664,-4096.928127405038,-5318.63036881518,949.2091220846527,1090.6012730367663
125,-676990.5313989823,257823.52335991614,7200.1931661556255,7159.679749071637,-2668.236568081557,2004.4216061281902,-5227.755399448438,-3565.2397227555875,560.8382547035045,-507.26008904166036
126,-676431.5916549105,252755.9243814802,-9393.77486997551,-19866.085332143542,-2455.724901119134,-4039.5105484838587,-2292.749162159012,-477.6969255659858,236.07917106974966,892.330091760147
127,-676390.2141077389,252760.21849318992,-14827.473249328043,-18857.34247147644,-5990.80157768395,-8130.059261426603,-2746.1204259233796,-3500.159873700324,-439.96113877386097,2282.6460176201326
128,-672576.4435236814,248713.23608291856,-14932.541362146438,-40882.79979837901,-3395.5295735697964,-2084.5043317833156,-4572.5632604208395,-1258.1739291887006,1511.4814076840519,178.36060285456702
129,-671172.0858948336,256663.85997537314,8400.033621429879,2421.670325420271,-12672.231410738666,-8141.494801244724,-3915.505057438932,-4601.523107467276,4451.333224296229,-415.12403528999874
130,-673567.8095333494,245374.94705447715,-31784.663634811608,-57148.1548899248,118.63176955079183,-2090.4626169633216,-3594.5334388918127,-780.649733730677,-621.3541643998122,2208.80044920824
131,-673751.9919081705,266622.12968163815,35840.73261080549,54218.47632860915,-18674.596232249,-8476.078823723463,-3925.296163926235,-8497.965592809926,5562.981263458261,-2219.894621675811
132,-668171.9010287514,251852.45493606053,-2385.6433026208906,-21507.556753903795,-9237.010445335893,-6680.533631990035,-4551.686178426907,-2751.188539617138,3392.1633280443716,1600.682327801414
133,-671313.3843634003,263976.16551648773,20367.744485722844,44421.74704830364,-19674.43047259882,-11753.237709173683,-2750.914436184427,-6559.938457207835,5458.530543280571,448.1853697390766
134,-678977.4804199355,287691.0386559568,93249.2796871395,164608.2982023779,-31438.551386307623,-17095.82101198848,186.1996934214163,-12363.138787667447,7509.2630913338235,-1312.4156048771008
135,-673961.4630839567,267230.57882801053,47417.189780852794,53299.92672842245,-22258.765943778617,-12282.136067757796,-5453.482716808486,-7010.806506425148,10613.377359404089,-2471.6403472621573
136,-670105.6522028106,279541.7868324597,77827.1761414396,124383.86828457682,-34484.66113207766,-17856.818202899107,-2886.634509533536,-11393.144429655105,8705.813798976478,-4187.138207859922
137,-688011.8400805756,266877.9616362561,34127.55668339827,81195.07714130086,118334.35189306366,28007.088705747687,43822.41236261302,13956.910202746933,-13076.352284151,10797.974649860776
138,-679733.7719108695,244994.73255304535,-25147.965889278432,-67450.53795715963,2478.3510207952904,-2315.276511661737,-4944.630789879035,-356.96740441772965,-111.13697444056366,896.4254580709567
139,-677634.7248558284,245057.87209992408,-24868.7002469772,-65032.400547993224,2348.999958487909,-3900.04570920034,-3652.6367938370677,-884.0497370663937,-1088.6140738328909,1576.5668285037311
140,-677647.3881711176,247276.81726423642,-3965.4381914994824,-57818.190719587314,1690.5698209634727,1323.7116243086991,-7516.164050123998,-405.76939322256237,3771.8318017258507,-17.89753309826455
141,-682453.3990834621,260381.39259916235,-3690.5547131265057,20889.702288400887,-7568.028797912774,-5932.840763156085,-965.7243270124318,-4308.341277140462,-528.7341851985506,3240.6858735662317
142,-680773.3766164888,250085.2332804707,-22922.353726268157,-36806.08024474588,-1392.6655575795105,-7170.821421984971,-3220.7524039886825,-2278.4020045570805,-530.0163822941965,2962.5542286149275
143,-682229.0403267064,244029.15845624096,-37075.70231041248,-72027.19073503673,3335.928644886216,-3550.6963728304227,-3927.519350719766,-26.009970333254454,-1376.6680732075363,2314.472231543519
144,-681742.8634303673,248479.12332822182,-17722.12995326795,-49577.86418043162,489.22229406729076,-5540.28614824599,-4578.871629710174,-1467.770448732885,2.1587231280088015,638.9030693395758
145,-685771.6728086943,259802.4956664388,13509.774046787128,8020.989109818341,-7061.777366930955,-4327.303443055803,-5379.633886159633,-3263.1742239411064,2230.8071846538687,-854.9149893841536
146,-682803.3327774514,252764.8196800706,-12295.32536146781,-25705.054321890115,-4294.7519370227055,-5063.609644138024,-4472.172990505295,-3210.498497734893,548.9970758164335,1433.8499400128685
147,-685545.7369441229,256030.10895849392,-13678.390540883303,-2051.3892821262452,11515.860292485739,896.266005112763,283.46320501234334,-304.909047330767,-3211.5564583640485,3912.2298055221986
148,-685823.6909298275,256674.321943667,-12999.408797522747,-61.31183442890057,5927.157731533574,1633.6262277865044,-264.3537331596333,777.9787567957862,-3507.8534283177,3532.382019956017
149,-688141.7443885456,247808.50321905297,-20394.54938293502,-59537.833709994025,828.7111301603588,-509.86251681167613,-5360.685370061647,785.3114019851793,-402.05122122030264,778.0467234991595
150,-687792.1657301883,252565.05865383986,-4463.437698550371,-33531.7167472751,-44.2946697323584,-1903.6298642038653,-4576.211126868217,1628.0667932352642,148.5068151209408,599.2629518979094
151,-691689.3702501016,261573.40846676828,18485.135633705293,10989.389477194525,-10564.297068575097,-2443.168576919747,-4899.110741810931,-1679.5945482128345,1199.733530304511,-511.3345778852331
152,-702505.494681606,277599.8867198881,56115.89955338185,92918.48845161054,-10490.679622217884,-4171.143802924588,-5876.347173111805,-8983.488178136637,5624.354692944461,-1779.3662208894136
153,-711318.636198582,284492.2756295692,65770.53637135887,123434.83813304908,-17973.430602501376,5423.205506625145,-4711.520929587816,129.7847352875133,4226.894224471306,-3426.89496713238
154,-705687.2087957942,271923.22052978544,17873.442289603707,68855.76587756994,7733.8025221042135,44326.67255779055,-780.9178835772925,37193.65833203049,-14116.10517315048,-3044.894633221556
155,-709705.9126986362,287296.679533424,84818.64053098953,137169.0791473971,-19146.946412454494,-4024.0889783618754,-6733.519323140911,-9657.556317541988,8552.493580096663,-3771.1104168768848
